project_id,Project,PMA,PEO,Contractor,Phase,Type,Date,LRE,OriginalCBB
8,Project8,PMA20,PEO2,E,,,1/30/2002,136779000,133700000
8,Project8,PMA20,PEO2,E,,,12/30/2001,132852000,133700000
8,Project8,PMA20,PEO2,E,,,11/30/2001,132852000,133700000
8,Project8,PMA20,PEO2,E,,,10/30/2001,132852000,133700000
8,Project8,PMA20,PEO2,E,,,9/30/2001,132852000,133700000
8,Project8,PMA20,PEO2,E,,,8/30/2001,132852000,133700000
8,Project8,PMA20,PEO2,E,,,7/30/2001,132852000,133700000
8,Project8,PMA20,PEO2,E,,,6/30/2001,133700000,133700000
8,Project8,PMA20,PEO2,E,,,5/30/2001,133700000,133700000
8,Project8,PMA20,PEO2,E,,,4/30/2001,133700000,133700000
8,Project8,PMA20,PEO2,E,,,3/30/2001,133700000,133700000
8,Project8,PMA20,PEO2,E,,,3/2/2001,133700000,133700000
8,Project8,PMA20,PEO2,E,,,1/30/2001,133700000,133700000
8,Project8,PMA20,PEO2,E,,,12/30/2000,133700000,133700000
9,Project9,PMA20,PEO2,E,,,9/30/2006,91000000,80000000
9,Project9,PMA20,PEO2,E,,,8/30/2006,91000000,80000000
9,Project9,PMA20,PEO2,E,,,7/30/2006,91000000,80000000
9,Project9,PMA20,PEO2,E,,,6/30/2006,91000000,80000000
9,Project9,PMA20,PEO2,E,,,5/30/2006,88468000,80000000
9,Project9,PMA20,PEO2,E,,,4/30/2006,88468000,80000000
9,Project9,PMA20,PEO2,E,,,3/30/2006,88468000,80000000
9,Project9,PMA20,PEO2,E,,,3/2/2006,88468000,80000000
9,Project9,PMA20,PEO2,E,,,1/30/2006,88468000,80000000
9,Project9,PMA20,PEO2,E,,,12/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,11/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,10/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,9/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,8/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,7/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,6/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,5/30/2005,88468000,80000000
9,Project9,PMA20,PEO2,E,,,4/30/2005,96213000,80000000
9,Project9,PMA20,PEO2,E,,,3/30/2005,96213000,80000000
9,Project9,PMA20,PEO2,E,,,3/2/2005,96213000,80000000
9,Project9,PMA20,PEO2,E,,,1/30/2005,96213000,80000000
9,Project9,PMA20,PEO2,E,,,12/30/2004,96213000,80000000
9,Project9,PMA20,PEO2,E,,,11/30/2004,96213000,80000000
9,Project9,PMA20,PEO2,E,,,10/30/2004,96213000,80000000
9,Project9,PMA20,PEO2,E,,,9/30/2004,96213000,80000000
9,Project9,PMA20,PEO2,E,,,8/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,7/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,6/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,5/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,4/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,3/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,3/1/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,1/30/2004,95944000,80000000
9,Project9,PMA20,PEO2,E,,,12/30/2003,95944000,80000000
9,Project9,PMA20,PEO2,E,,,11/30/2003,95944000,80000000
9,Project9,PMA20,PEO2,E,,,10/30/2003,95944000,80000000
9,Project9,PMA20,PEO2,E,,,9/30/2003,95944000,80000000
9,Project9,PMA20,PEO2,E,,,8/30/2003,95944000,80000000
9,Project9,PMA20,PEO2,E,,,7/30/2003,95944000,80000000
9,Project9,PMA20,PEO2,E,,,6/30/2003,90004000,80000000
9,Project9,PMA20,PEO2,E,,,5/30/2003,90004000,80000000
9,Project9,PMA20,PEO2,E,,,4/30/2003,90004000,80000000
9,Project9,PMA20,PEO2,E,,,3/30/2003,90141000,80000000
9,Project9,PMA20,PEO2,E,,,3/2/2003,90141000,80000000
9,Project9,PMA20,PEO2,E,,,1/30/2003,80000000,80000000
9,Project9,PMA20,PEO2,E,,,12/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,11/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,10/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,9/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,8/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,7/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,6/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,5/30/2002,80000000,80000000
9,Project9,PMA20,PEO2,E,,,4/30/2002,80000000,80000000
10,Project10,PMA6,PEO1,AK,,,4/30/2006,46500000,23119000
10,Project10,PMA6,PEO1,AK,,,3/30/2006,46500000,23119000
10,Project10,PMA6,PEO1,AK,,,3/2/2006,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,1/30/2006,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,12/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,11/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,10/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,9/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,8/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,7/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,6/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,5/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,4/30/2005,44500000,23119000
10,Project10,PMA6,PEO1,AK,,,3/30/2005,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,3/2/2005,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,1/30/2005,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,12/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,11/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,10/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,9/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,8/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,7/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,6/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,5/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,4/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,3/30/2004,34255000,23119000
10,Project10,PMA6,PEO1,AK,,,3/1/2004,28063000,23119000
10,Project10,PMA6,PEO1,AK,,,1/30/2004,28063000,23119000
10,Project10,PMA6,PEO1,AK,,,9/30/2003,28063000,23119000
10,Project10,PMA6,PEO1,AK,,,9/30/2002,24976000,23119000
11,Project11,PMA6,PEO1,AL,,,3/30/2006,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,3/2/2006,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,1/30/2006,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,12/30/2005,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,11/30/2005,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,10/30/2005,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,9/30/2005,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,8/30/2005,70901000,31097000
11,Project11,PMA6,PEO1,AL,,,7/30/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,6/30/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,5/30/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,4/30/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,3/30/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,3/2/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,1/30/2005,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,12/30/2004,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,11/30/2004,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,9/30/2004,69676000,31097000
11,Project11,PMA6,PEO1,AL,,,9/30/2003,50000000,31097000
11,Project11,PMA6,PEO1,AL,,,7/30/2003,54413000,31097000
11,Project11,PMA6,PEO1,AL,,,6/30/2003,54413000,31097000
11,Project11,PMA6,PEO1,AL,,,5/30/2003,54413000,31097000
11,Project11,PMA6,PEO1,AL,,,4/30/2003,54413000,31097000
11,Project11,PMA6,PEO1,AL,,,3/30/2003,54413000,31097000
11,Project11,PMA6,PEO1,AL,,,3/2/2003,50000000,31097000
11,Project11,PMA6,PEO1,AL,,,1/30/2003,50000000,31097000
11,Project11,PMA6,PEO1,AL,,,12/30/2002,50000000,31097000
11,Project11,PMA6,PEO1,AL,,,11/30/2002,50000000,31097000
11,Project11,PMA6,PEO1,AL,,,10/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,9/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,8/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,7/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,6/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,5/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,4/30/2002,47629000,31097000
11,Project11,PMA6,PEO1,AL,,,3/30/2002,46629000,31097000
11,Project11,PMA6,PEO1,AL,,,3/2/2002,46629000,31097000
11,Project11,PMA6,PEO1,AL,,,1/30/2002,46629000,31097000
11,Project11,PMA6,PEO1,AL,,,12/30/2001,44902000,31097000
11,Project11,PMA6,PEO1,AL,,,11/30/2001,44000000,31097000
11,Project11,PMA6,PEO1,AL,,,10/30/2001,44000000,31097000
11,Project11,PMA6,PEO1,AL,,,9/30/2001,40000000,31097000
11,Project11,PMA6,PEO1,AL,,,8/30/2001,40000000,31097000
11,Project11,PMA6,PEO1,AL,,,7/30/2001,37890000,31097000
11,Project11,PMA6,PEO1,AL,,,6/30/2001,37890000,31097000
11,Project11,PMA6,PEO1,AL,,,5/30/2001,37890000,31097000
11,Project11,PMA6,PEO1,AL,,,4/30/2001,37890000,31097000
11,Project11,PMA6,PEO1,AL,,,3/30/2001,35700000,31097000
11,Project11,PMA6,PEO1,AL,,,3/2/2001,35700000,31097000
11,Project11,PMA6,PEO1,AL,,,1/30/2001,35700000,31097000
11,Project11,PMA6,PEO1,AL,,,12/30/2000,31097000,31097000
11,Project11,PMA6,PEO1,AL,,,11/30/2000,31097000,31097000
11,Project11,PMA6,PEO1,AL,,,10/30/2000,31097000,31097000
12,Project12,PMA20,PEO2,E,,,7/30/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,6/30/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,5/30/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,4/30/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,3/30/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,3/2/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,1/30/2006,38990000,33386000
12,Project12,PMA20,PEO2,E,,,12/30/2005,38989700,33386000
12,Project12,PMA20,PEO2,E,,,11/30/2005,38989700,33386000
12,Project12,PMA20,PEO2,E,,,10/30/2005,38989700,33386000
12,Project12,PMA20,PEO2,E,,,9/30/2005,38989700,33386000
12,Project12,PMA20,PEO2,E,,,8/30/2005,38989700,33386000
13,Project13,PMA6,PEO1,AL,,,5/30/2007,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,4/30/2007,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,3/30/2007,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,3/2/2007,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,1/30/2007,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,12/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,11/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,10/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,9/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,8/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,7/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,6/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,5/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,4/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,3/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,3/2/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,1/30/2006,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,12/30/2005,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,11/30/2005,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,10/30/2005,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,9/30/2005,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,8/30/2005,20403000,7810000
13,Project13,PMA6,PEO1,AL,,,7/30/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,6/30/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,5/30/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,4/30/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,3/30/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,3/2/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,1/30/2005,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,12/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,11/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,9/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,8/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,7/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,6/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,5/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,4/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,3/30/2004,13000000,7810000
13,Project13,PMA6,PEO1,AL,,,3/1/2004,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,1/30/2004,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,12/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,11/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,10/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,9/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,8/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,7/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,6/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,5/30/2003,9718000,7810000
13,Project13,PMA6,PEO1,AL,,,4/30/2003,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,3/30/2003,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,3/2/2003,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,1/30/2003,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,12/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,11/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,10/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,9/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,8/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,7/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,6/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,5/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,4/30/2002,7810000,7810000
13,Project13,PMA6,PEO1,AL,,,3/30/2002,7810000,7810000
14,Project14,PMA6,PEO1,AL,,,3/30/2006,426000,449000
14,Project14,PMA6,PEO1,AL,,,3/2/2006,426000,449000
14,Project14,PMA6,PEO1,AL,,,1/30/2006,426000,449000
14,Project14,PMA6,PEO1,AL,,,12/30/2005,426000,449000
14,Project14,PMA6,PEO1,AL,,,11/30/2005,426000,449000
14,Project14,PMA6,PEO1,AL,,,10/30/2005,426000,449000
14,Project14,PMA6,PEO1,AL,,,9/30/2005,426000,449000
14,Project14,PMA6,PEO1,AL,,,8/30/2005,426000,449000
14,Project14,PMA6,PEO1,AL,,,7/30/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,6/30/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,5/30/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,4/30/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,3/30/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,3/2/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,1/30/2005,600000,449000
14,Project14,PMA6,PEO1,AL,,,12/30/2004,600000,449000
14,Project14,PMA6,PEO1,AL,,,11/30/2004,600000,449000
14,Project14,PMA6,PEO1,AL,,,10/30/2004,600000,449000
14,Project14,PMA6,PEO1,AL,,,9/30/2004,600000,449000
14,Project14,PMA6,PEO1,AL,,,8/30/2004,600000,449000
15,Project15,PMA6,PEO1,AL,,,3/30/2006,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,3/2/2006,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,1/30/2006,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,12/30/2005,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,11/30/2005,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,10/30/2005,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,9/30/2005,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,8/30/2005,2169000,1962000
15,Project15,PMA6,PEO1,AL,,,7/30/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,6/30/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,5/30/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,4/30/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,3/30/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,3/2/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,1/30/2005,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,12/30/2004,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,11/30/2004,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,10/30/2004,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,9/30/2004,3300000,1962000
15,Project15,PMA6,PEO1,AL,,,8/30/2004,3300000,1962000
16,Project16,PMA6,PEO1,AL,,,3/30/2007,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,3/2/2007,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,1/30/2007,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,12/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,11/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,10/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,9/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,8/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,7/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,6/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,5/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,4/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,3/30/2006,6200000,3341000
16,Project16,PMA6,PEO1,AL,,,3/2/2006,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,1/30/2006,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,12/30/2005,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,11/30/2005,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,10/30/2005,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,9/30/2005,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,8/30/2005,4382000,3341000
16,Project16,PMA6,PEO1,AL,,,7/30/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,6/30/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,5/30/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,4/30/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,3/30/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,3/2/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,1/30/2005,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,12/30/2004,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,11/30/2004,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,10/30/2004,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,9/30/2004,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,8/30/2004,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,7/30/2004,4500000,3341000
16,Project16,PMA6,PEO1,AL,,,6/30/2004,4500000,3341000
17,Project17,PMA24,PEO2,Z,,,8/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,7/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,6/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,5/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,4/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,3/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,3/2/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,1/30/2006,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,12/30/2005,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,11/30/2005,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,10/30/2005,11991000,16748000
17,Project17,PMA24,PEO2,Z,,,9/30/2005,16747812,16748000
17,Project17,PMA24,PEO2,Z,,,8/30/2005,16747812,16748000
17,Project17,PMA24,PEO2,Z,,,7/30/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,6/30/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,5/30/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,4/30/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,3/30/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,3/2/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,1/30/2005,16748000,16748000
17,Project17,PMA24,PEO2,Z,,,12/30/2004,16748000,16748000
18,Project18,PMA10,PEO2,B,,,6/30/2007,30469000,3541000
18,Project18,PMA10,PEO2,B,,,5/30/2007,30469127,3541000
18,Project18,PMA10,PEO2,B,,,4/30/2007,30469127,3541000
18,Project18,PMA10,PEO2,B,,,3/30/2007,30469127,3541000
18,Project18,PMA10,PEO2,B,,,3/2/2007,30469127,3541000
18,Project18,PMA10,PEO2,B,,,1/30/2007,30469127,3541000
18,Project18,PMA10,PEO2,B,,,12/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,11/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,10/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,9/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,8/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,7/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,6/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,5/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,4/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,3/30/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,3/2/2006,30469127,3541000
18,Project18,PMA10,PEO2,B,,,1/30/2006,25882000,3541000
18,Project18,PMA10,PEO2,B,,,12/30/2005,25882000,3541000
18,Project18,PMA10,PEO2,B,,,11/30/2005,25882000,3541000
18,Project18,PMA10,PEO2,B,,,10/30/2005,25882000,3541000
18,Project18,PMA10,PEO2,B,,,9/30/2005,25882000,3541000
18,Project18,PMA10,PEO2,B,,,8/30/2005,17044000,3541000
18,Project18,PMA10,PEO2,B,,,7/30/2005,16983000,3541000
18,Project18,PMA10,PEO2,B,,,6/30/2005,18895000,3541000
18,Project18,PMA10,PEO2,B,,,5/30/2005,18895000,3541000
18,Project18,PMA10,PEO2,B,,,4/30/2005,18895000,3541000
18,Project18,PMA10,PEO2,B,,,3/30/2005,18743000,3541000
18,Project18,PMA10,PEO2,B,,,3/2/2005,3541100,3541000
18,Project18,PMA10,PEO2,B,,,1/30/2005,3541100,3541000
19,Project19,PMA10,PEO2,B,,,6/30/2007,41000000,31800000
19,Project19,PMA10,PEO2,B,,,5/30/2007,41000000,31800000
19,Project19,PMA10,PEO2,B,,,4/30/2007,41000000,31800000
19,Project19,PMA10,PEO2,B,,,3/30/2007,41000000,31800000
19,Project19,PMA10,PEO2,B,,,3/2/2007,41000000,31800000
19,Project19,PMA10,PEO2,B,,,1/30/2007,41000000,31800000
19,Project19,PMA10,PEO2,B,,,12/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,11/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,10/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,9/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,8/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,7/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,6/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,5/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,4/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,3/30/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,3/2/2006,41000000,31800000
19,Project19,PMA10,PEO2,B,,,1/30/2006,42036000,31800000
19,Project19,PMA10,PEO2,B,,,12/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,11/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,10/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,9/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,8/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,7/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,6/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,5/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,4/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,3/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,3/2/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,1/30/2005,42036000,31800000
19,Project19,PMA10,PEO2,B,,,12/30/2004,42036000,31800000
19,Project19,PMA10,PEO2,B,,,11/30/2004,42036000,31800000
19,Project19,PMA10,PEO2,B,,,9/30/2004,42000000,31800000
19,Project19,PMA10,PEO2,B,,,3/30/2004,42000000,31800000
19,Project19,PMA10,PEO2,B,,,3/1/2004,42000000,31800000
19,Project19,PMA10,PEO2,B,,,9/30/2003,42000000,31800000
19,Project19,PMA10,PEO2,B,,,5/30/2003,42000000,31800000
19,Project19,PMA10,PEO2,B,,,9/30/2002,42000000,31800000
